Transaction_ID,User_ID,Transaction_Amount,Transaction_Date,Transaction_Time,Merchant_Name,Merchant_Location,Payment_Method,Transaction_Status,Fraud_Flag,User_Account_Balance,User_Device_Type,User_Transaction_History_Count,User_Age,User_Gender,User_Country,Transaction_Type,Merchant_Category,User_Account_Status
TID2550,UID1622,4895.12,2024-03-05,14:00:00,Merchant_22,Location_45,Net Banking,Failed,0,80088.46,iOS,203,30,Male,India,Withdrawal,Electronics,Suspended
TID2551,UID1615,3021.43,2024-03-05,15:00:00,Merchant_58,Location_34,Net Banking,Success,0,14525.73,Android,47,61,Male,USA,Transfer,Healthcare,Active
TID2552,UID1827,1795.49,2024-03-05,16:00:00,Merchant_68,Location_21,UPI,Success,0,35415.87,iOS,463,41,Female,Australia,Withdrawal,Travel,Suspended
TID2553,UID1682,3242.61,2024-03-05,17:00:00,Merchant_93,Location_48,Net Banking,Failed,0,96548.93,iOS,158,64,Male,Canada,Withdrawal,Healthcare,Inactive
TID2554,UID1459,623.37,2024-03-05,18:00:00,Merchant_44,Location_23,Debit Card,Failed,0,49480.83,iOS,408,54,Male,UK,Purchase,Travel,Active
TID2555,UID1355,4444.41,2024-03-05,19:00:00,Merchant_34,Location_6,Net Banking,Success,0,12052.11,Android,194,24,Male,Germany,Transfer,Travel,Inactive
TID2556,UID1323,2520.39,2024-03-05,20:00:00,Merchant_77,Location_13,Net Banking,Pending,0,46401.88,Android,427,25,Female,Germany,Withdrawal,Fashion,Active
TID2557,UID1132,2252.26,2024-03-05,21:00:00,Merchant_42,Location_49,Net Banking,Failed,0,70002.33,Android,418,40,Male,Germany,Transfer,Grocery,Suspended
TID2558,UID1887,2933.47,2024-03-05,22:00:00,Merchant_9,Location_23,Credit Card,Pending,0,99757.27,Android,279,31,Male,India,Transfer,Healthcare,Active
TID2559,UID1804,3127.67,2024-03-05,23:00:00,Merchant_95,Location_9,Credit Card,Success,1,33066.63,iOS,317,21,Female,UK,Deposit,Grocery,Active
TID2560,UID1839,368.16,2024-03-06,00:00:00,Merchant_7,Location_17,UPI,Pending,1,51894.6,iOS,479,38,Female,India,Transfer,Travel,Active
TID2561,UID1126,3416.26,2024-03-06,01:00:00,Merchant_68,Location_2,UPI,Success,0,88088.39,iOS,421,63,Female,USA,Withdrawal,Fashion,Inactive
TID2562,UID1105,1217.24,2024-03-06,02:00:00,Merchant_19,Location_19,UPI,Success,1,36171.45,Android,269,27,Other,Germany,Purchase,Grocery,Active
TID2563,UID1603,3572.62,2024-03-06,03:00:00,Merchant_94,Location_19,Net Banking,Success,0,11816.89,Android,481,39,Female,UK,Transfer,Electronics,Suspended
TID2564,UID1798,4114.45,2024-03-06,04:00:00,Merchant_31,Location_7,Credit Card,Success,0,94944.65,Android,199,47,Other,Germany,Withdrawal,Travel,Suspended
TID2565,UID1377,4021.75,2024-03-06,05:00:00,Merchant_35,Location_42,Debit Card,Pending,0,49355.64,Android,224,47,Female,India,Deposit,Electronics,Suspended
TID2566,UID1904,2766.98,2024-03-06,06:00:00,Merchant_57,Location_42,Net Banking,Success,0,50775.59,Android,263,33,Female,India,Transfer,Grocery,Active
TID2567,UID1050,2605.65,2024-03-06,07:00:00,Merchant_85,Location_20,Net Banking,Success,0,62498.81,Android,426,28,Female,India,Purchase,Grocery,Suspended
TID2568,UID1028,722.95,2024-03-06,08:00:00,Merchant_61,Location_9,Net Banking,Pending,1,1350.13,iOS,166,39,Other,Germany,Transfer,Grocery,Inactive
TID2569,UID1461,3878.98,2024-03-06,09:00:00,Merchant_31,Location_17,Debit Card,Failed,0,93181.99,iOS,180,46,Male,UK,Withdrawal,Healthcare,Suspended
TID2570,UID1295,1364.33,2024-03-06,10:00:00,Merchant_83,Location_27,UPI,Pending,0,36783.66,Android,428,42,Female,UK,Transfer,Travel,Active
TID2571,UID1296,2488.51,2024-03-06,11:00:00,Merchant_95,Location_47,Debit Card,Pending,0,40296.25,iOS,192,31,Other,USA,Transfer,Travel,Suspended
TID2572,UID1725,1428.53,2024-03-06,12:00:00,Merchant_53,Location_2,UPI,Pending,0,18236.82,iOS,397,31,Female,Germany,Deposit,Travel,Active
TID2573,UID1778,677.8,2024-03-06,13:00:00,Merchant_32,Location_36,Debit Card,Success,0,38437.01,iOS,216,19,Male,USA,Transfer,Healthcare,Active
TID2574,UID1406,3151.49,2024-03-06,14:00:00,Merchant_66,Location_19,Credit Card,Success,0,80590.41,iOS,284,30,Other,Canada,Purchase,Grocery,Suspended
TID2575,UID1768,281.12,2024-03-06,15:00:00,Merchant_59,Location_17,Net Banking,Success,0,80199.18,Android,352,20,Female,USA,Transfer,Grocery,Inactive
TID2576,UID1813,3745.74,2024-03-06,16:00:00,Merchant_10,Location_5,Net Banking,Failed,0,93643.89,iOS,107,47,Female,USA,Deposit,Electronics,Inactive
TID2577,UID1612,1594.76,2024-03-06,17:00:00,Merchant_2,Location_39,Net Banking,Success,0,40919.72,Android,466,35,Female,USA,Withdrawal,Healthcare,Suspended
TID2578,UID1404,10.67,2024-03-06,18:00:00,Merchant_66,Location_18,UPI,Failed,0,71163.43,Android,98,53,Male,India,Transfer,Fashion,Active
TID2579,UID1345,2560.53,2024-03-06,19:00:00,Merchant_60,Location_7,Debit Card,Success,1,51216.52,iOS,368,38,Other,Canada,Transfer,Healthcare,Suspended
TID2580,UID1621,243.79,2024-03-06,20:00:00,Merchant_88,Location_17,Credit Card,Pending,0,80598.26,Android,482,36,Female,USA,Deposit,Electronics,Active
TID2581,UID1419,1388.09,2024-03-06,21:00:00,Merchant_17,Location_39,Debit Card,Success,0,71541.66,iOS,499,33,Female,UK,Deposit,Electronics,Active
TID2582,UID1181,3537.81,2024-03-06,22:00:00,Merchant_96,Location_36,Net Banking,Failed,0,37422.39,Android,230,45,Other,USA,Deposit,Electronics,Active
TID2583,UID1982,322.82,2024-03-06,23:00:00,Merchant_16,Location_40,Credit Card,Failed,0,34330.71,Android,257,21,Male,India,Transfer,Grocery,Inactive
TID2584,UID1824,4198.3,2024-03-07,00:00:00,Merchant_16,Location_45,Credit Card,Success,1,25991.8,iOS,43,68,Male,Australia,Purchase,Fashion,Inactive
TID2585,UID1000,29.06,2024-03-07,01:00:00,Merchant_46,Location_4,Net Banking,Pending,0,58075.06,iOS,242,32,Male,Canada,Deposit,Electronics,Suspended
TID2586,UID1830,1241.65,2024-03-07,02:00:00,Merchant_39,Location_38,Debit Card,Success,0,96420.44,Android,42,18,Male,Australia,Withdrawal,Travel,Inactive
TID2587,UID1949,3707.11,2024-03-07,03:00:00,Merchant_31,Location_25,Net Banking,Success,0,20806.61,iOS,95,65,Male,Australia,Transfer,Grocery,Active
TID2588,UID1566,1588.19,2024-03-07,04:00:00,Merchant_88,Location_5,Debit Card,Success,1,10429.99,Android,434,64,Female,Canada,Withdrawal,Fashion,Active
TID2589,UID1370,518.44,2024-03-07,05:00:00,Merchant_1,Location_30,Credit Card,Pending,0,12820.66,iOS,254,33,Female,Germany,Withdrawal,Travel,Suspended
TID2590,UID1935,1807.57,2024-03-07,06:00:00,Merchant_11,Location_12,Credit Card,Failed,0,78526.77,Android,188,37,Female,UK,Purchase,Fashion,Active
TID2591,UID1910,1359.26,2024-03-07,07:00:00,Merchant_85,Location_4,Net Banking,Pending,0,35660.38,Android,385,50,Other,India,Withdrawal,Fashion,Suspended
TID2592,UID1660,4215.13,2024-03-07,08:00:00,Merchant_4,Location_24,Credit Card,Failed,0,23212.32,Android,307,34,Male,Canada,Deposit,Travel,Suspended
TID2593,UID1430,1573.61,2024-03-07,09:00:00,Merchant_71,Location_29,UPI,Failed,0,35931.57,Android,400,22,Other,Australia,Deposit,Healthcare,Active
TID2594,UID1968,3946.77,2024-03-07,10:00:00,Merchant_26,Location_9,Credit Card,Failed,0,64887.75,Android,167,22,Male,India,Transfer,Fashion,Inactive
TID2595,UID1308,4460.44,2024-03-07,11:00:00,Merchant_50,Location_4,UPI,Pending,0,55131.93,iOS,271,56,Male,India,Purchase,Healthcare,Active
TID2596,UID1136,2174.75,2024-03-07,12:00:00,Merchant_12,Location_24,Credit Card,Success,0,74615.35,Android,125,30,Other,Germany,Purchase,Fashion,Active
TID2597,UID1201,4550.62,2024-03-07,13:00:00,Merchant_95,Location_14,Net Banking,Success,0,34568.34,iOS,161,61,Female,Australia,Withdrawal,Travel,Suspended
TID2598,UID1435,1892.82,2024-03-07,14:00:00,Merchant_81,Location_5,Net Banking,Success,0,45750.83,iOS,87,53,Other,USA,Purchase,Fashion,Inactive
TID2599,UID1312,4820.75,2024-03-07,15:00:00,Merchant_97,Location_18,UPI,Success,0,11094.87,Android,309,47,Female,India,Withdrawal,Electronics,Suspended
TID2600,UID1116,455.55,2024-03-07,16:00:00,Merchant_75,Location_42,Net Banking,Success,0,8232.81,Android,489,21,Male,Australia,Withdrawal,Electronics,Active
TID2601,UID1665,3438.23,2024-03-07,17:00:00,Merchant_92,Location_19,Credit Card,Pending,0,46763.27,iOS,226,40,Female,India,Purchase,Fashion,Suspended
TID2602,UID1936,2474.13,2024-03-07,18:00:00,Merchant_96,Location_12,Credit Card,Pending,0,30858.06,Android,145,38,Male,Germany,Transfer,Travel,Suspended
TID2603,UID1802,1944.37,2024-03-07,19:00:00,Merchant_65,Location_18,Net Banking,Pending,0,61667.26,Android,345,38,Male,Germany,Withdrawal,Travel,Active
TID2604,UID1574,3167.23,2024-03-07,20:00:00,Merchant_47,Location_17,Credit Card,Pending,0,5257.21,iOS,248,23,Female,USA,Deposit,Grocery,Suspended
TID2605,UID1243,3522.25,2024-03-07,21:00:00,Merchant_92,Location_30,Debit Card,Pending,0,13054.87,iOS,362,41,Male,Germany,Deposit,Travel,Active
TID2606,UID1536,31.77,2024-03-07,22:00:00,Merchant_53,Location_24,Debit Card,Pending,0,86653.89,iOS,6,64,Female,Australia,Purchase,Healthcare,Suspended
TID2607,UID1601,843.1,2024-03-07,23:00:00,Merchant_71,Location_11,Credit Card,Pending,0,57064.85,iOS,31,48,Other,Canada,Purchase,Fashion,Inactive
TID2608,UID1074,3568.1,2024-03-08,00:00:00,Merchant_2,Location_35,Net Banking,Success,0,71493.4,iOS,197,36,Male,Germany,Withdrawal,Electronics,Active
TID2609,UID1805,3335.26,2024-03-08,01:00:00,Merchant_24,Location_23,UPI,Failed,0,84355.24,iOS,232,55,Male,Canada,Withdrawal,Travel,Inactive
TID2610,UID1385,4830.58,2024-03-08,02:00:00,Merchant_4,Location_17,Net Banking,Pending,0,46919.6,Android,296,29,Other,USA,Deposit,Electronics,Suspended
TID2611,UID1902,3807.58,2024-03-08,03:00:00,Merchant_19,Location_1,UPI,Failed,0,76344.98,iOS,414,31,Male,UK,Withdrawal,Grocery,Inactive
TID2612,UID1209,4754.36,2024-03-08,04:00:00,Merchant_26,Location_15,Net Banking,Pending,0,52933.97,iOS,325,67,Other,India,Deposit,Fashion,Inactive
TID2613,UID1474,3515.68,2024-03-08,05:00:00,Merchant_75,Location_32,Credit Card,Pending,0,23052.13,Android,460,29,Other,India,Withdrawal,Travel,Inactive
TID2614,UID1417,1497.28,2024-03-08,06:00:00,Merchant_40,Location_9,Debit Card,Success,0,34427.96,Android,135,32,Male,Australia,Transfer,Electronics,Suspended
TID2615,UID1346,535.77,2024-03-08,07:00:00,Merchant_50,Location_15,Net Banking,Failed,0,49544.69,Android,493,36,Other,USA,Transfer,Travel,Active
TID2616,UID1528,3911.3,2024-03-08,08:00:00,Merchant_43,Location_28,UPI,Success,0,32371.67,Android,13,45,Other,USA,Deposit,Grocery,Suspended
TID2617,UID1639,3224.3,2024-03-08,09:00:00,Merchant_75,Location_24,Debit Card,Success,0,34217.24,Android,497,57,Other,USA,Transfer,Electronics,Suspended
TID2618,UID1938,250.45,2024-03-08,10:00:00,Merchant_67,Location_35,UPI,Failed,0,34401.89,Android,4,58,Male,India,Transfer,Electronics,Suspended
TID2619,UID1954,1806.65,2024-03-08,11:00:00,Merchant_12,Location_22,Credit Card,Success,0,13161.16,iOS,178,22,Other,Germany,Purchase,Fashion,Active
TID2620,UID1875,4784.43,2024-03-08,12:00:00,Merchant_67,Location_27,Debit Card,Pending,0,9379.62,Android,234,22,Female,India,Withdrawal,Fashion,Suspended
TID2621,UID1762,2507.0,2024-03-08,13:00:00,Merchant_27,Location_19,UPI,Pending,0,5603.11,Android,259,23,Female,India,Purchase,Electronics,Suspended
TID2622,UID1178,2169.32,2024-03-08,14:00:00,Merchant_54,Location_45,Net Banking,Pending,0,11984.67,Android,140,40,Other,India,Deposit,Fashion,Active
TID2623,UID1181,2293.92,2024-03-08,15:00:00,Merchant_66,Location_12,Credit Card,Pending,0,35027.0,Android,65,20,Female,Germany,Purchase,Electronics,Active
TID2624,UID1663,1052.32,2024-03-08,16:00:00,Merchant_49,Location_20,Credit Card,Pending,0,59793.31,iOS,283,54,Male,UK,Deposit,Healthcare,Active
TID2625,UID1024,1849.85,2024-03-08,17:00:00,Merchant_16,Location_1,Credit Card,Success,0,19626.55,Android,363,50,Other,Australia,Transfer,Travel,Inactive
TID2626,UID1966,1855.37,2024-03-08,18:00:00,Merchant_2,Location_21,Net Banking,Success,0,88912.88,Android,306,60,Male,UK,Purchase,Healthcare,Active
TID2627,UID1179,271.25,2024-03-08,19:00:00,Merchant_60,Location_49,Net Banking,Pending,0,81029.86,iOS,205,38,Female,UK,Transfer,Healthcare,Inactive
TID2628,UID1709,3840.16,2024-03-08,20:00:00,Merchant_54,Location_45,Debit Card,Pending,0,52532.18,iOS,17,37,Female,India,Withdrawal,Travel,Inactive
TID2629,UID1500,2088.36,2024-03-08,21:00:00,Merchant_30,Location_1,Net Banking,Success,0,72696.77,iOS,200,18,Female,UK,Transfer,Electronics,Suspended
TID2630,UID1855,4112.68,2024-03-08,22:00:00,Merchant_84,Location_10,Debit Card,Failed,0,37266.52,Android,32,56,Female,India,Withdrawal,Electronics,Inactive
TID2631,UID1160,4253.24,2024-03-08,23:00:00,Merchant_38,Location_47,Credit Card,Success,0,4641.0,iOS,212,64,Male,India,Transfer,Fashion,Suspended
TID2632,UID1176,1067.85,2024-03-09,00:00:00,Merchant_28,Location_32,Debit Card,Success,0,90528.95,iOS,435,34,Other,Australia,Purchase,Grocery,Inactive
TID2633,UID1284,3290.19,2024-03-09,01:00:00,Merchant_25,Location_39,UPI,Success,0,13651.56,iOS,273,46,Male,USA,Purchase,Electronics,Active
TID2634,UID1062,2366.69,2024-03-09,02:00:00,Merchant_96,Location_22,Credit Card,Success,0,94845.8,Android,290,25,Other,India,Transfer,Travel,Suspended
TID2635,UID1661,4401.98,2024-03-09,03:00:00,Merchant_10,Location_18,Credit Card,Success,0,57616.38,Android,291,43,Female,UK,Deposit,Grocery,Inactive
TID2636,UID1665,1086.55,2024-03-09,04:00:00,Merchant_60,Location_48,Debit Card,Failed,0,31250.74,iOS,483,45,Female,Australia,Deposit,Travel,Suspended
TID2637,UID1155,3392.29,2024-03-09,05:00:00,Merchant_42,Location_46,Credit Card,Pending,1,50056.94,Android,486,51,Female,Canada,Withdrawal,Travel,Active
TID2638,UID1881,3042.68,2024-03-09,06:00:00,Merchant_40,Location_32,Net Banking,Pending,0,50661.35,Android,234,43,Female,Canada,Withdrawal,Travel,Inactive
TID2639,UID1468,1483.55,2024-03-09,07:00:00,Merchant_97,Location_27,UPI,Failed,0,3305.42,Android,408,30,Male,Canada,Transfer,Grocery,Inactive
TID2640,UID1048,691.64,2024-03-09,08:00:00,Merchant_77,Location_28,Debit Card,Pending,0,36190.53,Android,182,61,Other,UK,Purchase,Healthcare,Active
TID2641,UID1966,3261.68,2024-03-09,09:00:00,Merchant_42,Location_18,Debit Card,Pending,0,74246.71,Android,146,54,Other,USA,Withdrawal,Travel,Inactive
TID2642,UID1848,3695.6,2024-03-09,10:00:00,Merchant_47,Location_39,Credit Card,Pending,0,51496.85,iOS,50,30,Female,Germany,Transfer,Fashion,Inactive
TID2643,UID1083,1584.98,2024-03-09,11:00:00,Merchant_37,Location_49,Net Banking,Failed,0,25178.78,iOS,430,55,Male,USA,Withdrawal,Electronics,Suspended
TID2644,UID1360,3227.71,2024-03-09,12:00:00,Merchant_80,Location_29,Credit Card,Failed,0,34175.88,iOS,432,42,Female,Australia,Purchase,Electronics,Inactive
TID2645,UID1688,1981.7,2024-03-09,13:00:00,Merchant_22,Location_18,Credit Card,Pending,0,86442.38,iOS,103,64,Other,USA,Withdrawal,Electronics,Active
TID2646,UID1147,3568.9,2024-03-09,14:00:00,Merchant_57,Location_44,Debit Card,Pending,0,53029.42,Android,33,40,Other,Canada,Transfer,Grocery,Inactive
TID2647,UID1629,1004.08,2024-03-09,15:00:00,Merchant_84,Location_8,Credit Card,Pending,0,53306.86,iOS,497,39,Male,USA,Withdrawal,Fashion,Suspended
TID2648,UID1341,4452.17,2024-03-09,16:00:00,Merchant_27,Location_31,UPI,Success,0,96185.28,iOS,471,38,Other,Australia,Deposit,Fashion,Inactive
TID2649,UID1475,1444.17,2024-03-09,17:00:00,Merchant_41,Location_34,Credit Card,Success,0,32767.26,Android,89,47,Male,Australia,Withdrawal,Fashion,Suspended
TID2650,UID1062,1845.25,2024-03-09,18:00:00,Merchant_80,Location_7,Credit Card,Success,0,48474.57,Android,485,28,Female,Canada,Purchase,Fashion,Inactive
TID2651,UID1700,299.88,2024-03-09,19:00:00,Merchant_34,Location_36,Debit Card,Failed,0,81359.65,Android,411,21,Female,UK,Purchase,Fashion,Suspended
TID2652,UID1359,566.45,2024-03-09,20:00:00,Merchant_32,Location_18,Credit Card,Pending,0,76132.31,Android,385,50,Male,India,Purchase,Healthcare,Suspended
TID2653,UID1560,2584.15,2024-03-09,21:00:00,Merchant_90,Location_38,Net Banking,Failed,0,27314.14,iOS,341,64,Female,Germany,Purchase,Fashion,Inactive
TID2654,UID1326,1345.29,2024-03-09,22:00:00,Merchant_89,Location_9,Debit Card,Failed,0,15958.01,Android,315,29,Male,Germany,Transfer,Fashion,Active
TID2655,UID1768,4179.05,2024-03-09,23:00:00,Merchant_66,Location_9,Credit Card,Failed,0,70369.75,Android,241,26,Female,Canada,Withdrawal,Grocery,Active
TID2656,UID1735,83.32,2024-03-10,00:00:00,Merchant_12,Location_46,UPI,Pending,0,26507.96,Android,266,49,Female,Germany,Withdrawal,Grocery,Inactive
TID2657,UID1140,1901.68,2024-03-10,01:00:00,Merchant_40,Location_8,UPI,Success,0,92344.91,Android,223,28,Other,USA,Withdrawal,Fashion,Inactive
TID2658,UID1989,1693.35,2024-03-10,02:00:00,Merchant_73,Location_35,Debit Card,Pending,0,13795.52,Android,236,54,Other,Australia,Withdrawal,Healthcare,Inactive
TID2659,UID1214,106.44,2024-03-10,03:00:00,Merchant_76,Location_18,Debit Card,Pending,0,32513.2,Android,153,41,Male,Australia,Transfer,Fashion,Inactive
TID2660,UID1434,630.6,2024-03-10,04:00:00,Merchant_90,Location_5,Credit Card,Failed,0,6423.94,iOS,468,24,Female,Canada,Purchase,Fashion,Inactive
TID2661,UID1890,2074.08,2024-03-10,05:00:00,Merchant_73,Location_14,Net Banking,Failed,0,70627.23,iOS,57,25,Female,Australia,Withdrawal,Fashion,Active
TID2662,UID1951,2469.39,2024-03-10,06:00:00,Merchant_10,Location_28,Credit Card,Failed,0,89235.0,iOS,322,50,Female,India,Withdrawal,Travel,Suspended
TID2663,UID1722,2027.41,2024-03-10,07:00:00,Merchant_96,Location_30,UPI,Success,0,63951.58,Android,375,42,Other,Australia,Purchase,Healthcare,Suspended
TID2664,UID1317,2659.38,2024-03-10,08:00:00,Merchant_98,Location_4,Net Banking,Success,0,93837.55,Android,112,18,Male,Australia,Deposit,Electronics,Active
TID2665,UID1031,2979.71,2024-03-10,09:00:00,Merchant_48,Location_39,Net Banking,Success,0,13721.89,iOS,15,20,Male,USA,Deposit,Fashion,Active
TID2666,UID1669,59.52,2024-03-10,10:00:00,Merchant_20,Location_20,Net Banking,Pending,0,9685.66,iOS,412,57,Male,UK,Purchase,Electronics,Suspended
TID2667,UID1284,2325.83,2024-03-10,11:00:00,Merchant_39,Location_25,Credit Card,Failed,0,84002.86,iOS,269,45,Female,Germany,Withdrawal,Healthcare,Active
TID2668,UID1304,4817.86,2024-03-10,12:00:00,Merchant_60,Location_28,UPI,Pending,0,85695.61,iOS,114,60,Male,USA,Purchase,Fashion,Inactive
TID2669,UID1428,2599.97,2024-03-10,13:00:00,Merchant_66,Location_12,Debit Card,Success,0,83272.91,Android,252,50,Other,USA,Withdrawal,Electronics,Active
TID2670,UID1476,3390.94,2024-03-10,14:00:00,Merchant_65,Location_2,Credit Card,Failed,0,80097.53,iOS,374,63,Other,USA,Withdrawal,Electronics,Active
TID2671,UID1285,1566.2,2024-03-10,15:00:00,Merchant_51,Location_43,Debit Card,Success,1,36860.61,Android,142,18,Male,Germany,Deposit,Healthcare,Active
TID2672,UID1143,3872.22,2024-03-10,16:00:00,Merchant_36,Location_14,Net Banking,Failed,0,22528.75,Android,114,55,Female,Canada,Deposit,Fashion,Active
TID2673,UID1423,3866.88,2024-03-10,17:00:00,Merchant_24,Location_22,Net Banking,Failed,0,92951.6,Android,450,44,Other,USA,Withdrawal,Travel,Suspended
TID2674,UID1018,2611.27,2024-03-10,18:00:00,Merchant_27,Location_31,Credit Card,Pending,0,31393.02,iOS,290,55,Other,UK,Withdrawal,Healthcare,Suspended
TID2675,UID1017,4880.31,2024-03-10,19:00:00,Merchant_2,Location_23,UPI,Pending,0,40442.36,iOS,483,52,Female,Canada,Withdrawal,Travel,Suspended
TID2676,UID1768,636.5,2024-03-10,20:00:00,Merchant_31,Location_48,Net Banking,Success,0,70256.34,iOS,357,27,Female,Australia,Deposit,Fashion,Suspended
TID2677,UID1589,94.57,2024-03-10,21:00:00,Merchant_57,Location_20,Debit Card,Pending,0,30042.25,Android,25,29,Male,UK,Withdrawal,Electronics,Inactive
TID2678,UID1370,3853.09,2024-03-10,22:00:00,Merchant_78,Location_38,Debit Card,Pending,0,82093.89,Android,368,27,Other,Canada,Purchase,Healthcare,Inactive
TID2679,UID1174,4037.71,2024-03-10,23:00:00,Merchant_66,Location_4,Credit Card,Pending,0,7933.43,iOS,310,51,Other,Australia,Transfer,Healthcare,Suspended
TID2680,UID1193,609.83,2024-03-11,00:00:00,Merchant_29,Location_15,Debit Card,Failed,0,79327.08,Android,255,41,Male,Australia,Transfer,Healthcare,Suspended
TID2681,UID1501,1335.26,2024-03-11,01:00:00,Merchant_15,Location_24,UPI,Pending,0,60583.28,iOS,463,45,Male,USA,Withdrawal,Grocery,Suspended
TID2682,UID1987,97.59,2024-03-11,02:00:00,Merchant_12,Location_25,Net Banking,Success,0,57726.37,Android,268,39,Other,USA,Purchase,Fashion,Active
TID2683,UID1112,1473.61,2024-03-11,03:00:00,Merchant_28,Location_1,Debit Card,Failed,0,46379.33,Android,126,62,Other,Germany,Withdrawal,Grocery,Inactive
TID2684,UID1113,3867.98,2024-03-11,04:00:00,Merchant_84,Location_7,Debit Card,Failed,0,28427.51,Android,393,33,Female,India,Purchase,Healthcare,Inactive
TID2685,UID1221,2594.62,2024-03-11,05:00:00,Merchant_24,Location_31,Net Banking,Pending,0,46942.96,Android,250,30,Female,UK,Deposit,Healthcare,Active
TID2686,UID1677,1747.0,2024-03-11,06:00:00,Merchant_21,Location_12,Credit Card,Failed,1,45552.82,Android,287,53,Other,Germany,Deposit,Travel,Active
TID2687,UID1946,1864.98,2024-03-11,07:00:00,Merchant_10,Location_42,Debit Card,Success,1,58791.66,Android,334,53,Other,Germany,Withdrawal,Grocery,Active
TID2688,UID1830,16.75,2024-03-11,08:00:00,Merchant_78,Location_5,Credit Card,Success,0,28875.85,Android,477,60,Female,UK,Deposit,Electronics,Inactive
TID2689,UID1643,1506.0,2024-03-11,09:00:00,Merchant_18,Location_44,Credit Card,Failed,0,8681.96,iOS,53,40,Male,Canada,Withdrawal,Fashion,Active
TID2690,UID1896,3235.83,2024-03-11,10:00:00,Merchant_88,Location_42,Debit Card,Pending,0,15363.86,Android,368,31,Male,UK,Transfer,Electronics,Active
TID2691,UID1263,4871.23,2024-03-11,11:00:00,Merchant_14,Location_38,UPI,Pending,0,70218.57,Android,43,49,Other,Australia,Purchase,Electronics,Active
TID2692,UID1924,4236.83,2024-03-11,12:00:00,Merchant_34,Location_12,Credit Card,Failed,0,3226.74,iOS,166,20,Other,India,Purchase,Fashion,Suspended
TID2693,UID1054,127.74,2024-03-11,13:00:00,Merchant_58,Location_39,Debit Card,Success,0,85787.86,iOS,42,44,Female,Canada,Transfer,Healthcare,Active
TID2694,UID1870,4493.82,2024-03-11,14:00:00,Merchant_76,Location_18,Credit Card,Failed,0,69745.34,iOS,380,36,Other,USA,Transfer,Travel,Suspended
TID2695,UID1642,3918.16,2024-03-11,15:00:00,Merchant_22,Location_2,Net Banking,Pending,0,77040.57,iOS,456,39,Male,India,Transfer,Healthcare,Inactive
TID2696,UID1799,3904.08,2024-03-11,16:00:00,Merchant_70,Location_10,UPI,Pending,0,83762.46,Android,176,18,Female,India,Transfer,Healthcare,Inactive
TID2697,UID1777,2295.4,2024-03-11,17:00:00,Merchant_36,Location_15,UPI,Failed,0,13148.33,Android,67,22,Female,USA,Deposit,Grocery,Inactive
TID2698,UID1457,1996.05,2024-03-11,18:00:00,Merchant_45,Location_30,Net Banking,Success,0,82422.66,iOS,66,66,Male,India,Purchase,Electronics,Suspended
TID2699,UID1978,1521.55,2024-03-11,19:00:00,Merchant_36,Location_44,Net Banking,Failed,0,50959.6,Android,400,50,Male,Canada,Purchase,Electronics,Active
TID2700,UID1877,337.82,2024-03-11,20:00:00,Merchant_22,Location_17,Credit Card,Success,0,88666.86,iOS,83,68,Female,Canada,Transfer,Electronics,Inactive
TID2701,UID1161,1148.89,2024-03-11,21:00:00,Merchant_78,Location_4,Net Banking,Success,0,88772.07,Android,350,36,Other,Canada,Withdrawal,Travel,Active
TID2702,UID1379,1240.55,2024-03-11,22:00:00,Merchant_80,Location_7,UPI,Failed,0,3393.63,Android,105,53,Male,Germany,Withdrawal,Travel,Suspended
TID2703,UID1992,2425.54,2024-03-11,23:00:00,Merchant_61,Location_41,Net Banking,Failed,0,38903.66,Android,400,68,Female,Germany,Withdrawal,Travel,Inactive
TID2704,UID1086,3739.75,2024-03-12,00:00:00,Merchant_56,Location_31,Debit Card,Success,0,53113.48,Android,287,23,Other,Canada,Withdrawal,Fashion,Active
TID2705,UID1054,2374.31,2024-03-12,01:00:00,Merchant_89,Location_39,Debit Card,Success,1,68157.65,Android,374,32,Other,USA,Deposit,Travel,Active
TID2706,UID1475,298.64,2024-03-12,02:00:00,Merchant_96,Location_34,Credit Card,Success,0,29332.44,iOS,186,53,Female,USA,Purchase,Grocery,Inactive
TID2707,UID1799,4789.37,2024-03-12,03:00:00,Merchant_33,Location_6,UPI,Success,0,25962.08,Android,284,50,Male,UK,Purchase,Grocery,Active
TID2708,UID1177,4714.19,2024-03-12,04:00:00,Merchant_45,Location_38,Debit Card,Pending,0,38745.31,Android,4,41,Other,UK,Purchase,Healthcare,Suspended
TID2709,UID1390,3928.1,2024-03-12,05:00:00,Merchant_36,Location_45,Net Banking,Failed,1,50592.93,Android,138,44,Male,Canada,Withdrawal,Healthcare,Inactive
TID2710,UID1348,4956.73,2024-03-12,06:00:00,Merchant_20,Location_34,Debit Card,Success,0,95163.48,Android,179,66,Female,India,Transfer,Healthcare,Inactive
TID2711,UID1007,2726.97,2024-03-12,07:00:00,Merchant_18,Location_44,Debit Card,Failed,0,76448.74,Android,237,28,Male,India,Withdrawal,Healthcare,Inactive
TID2712,UID1832,4814.21,2024-03-12,08:00:00,Merchant_38,Location_15,Credit Card,Success,0,43502.8,iOS,18,66,Other,USA,Purchase,Grocery,Inactive
