Transaction_ID,User_ID,Transaction_Amount,Transaction_Date,Transaction_Time,Merchant_Name,Merchant_Location,Payment_Method,Transaction_Status,Fraud_Flag,User_Account_Balance,User_Device_Type,User_Transaction_History_Count,User_Age,User_Gender,User_Country,Transaction_Type,Merchant_Category,User_Account_Status
TID2466,UID1645,3811.37,2024-03-02,02:00:00,Merchant_63,Location_7,Net Banking,Failed,0,60066.42,iOS,359,34,Other,Australia,Deposit,Grocery,Suspended
TID2192,UID1046,4365.04,2024-02-19,16:00:00,Merchant_69,Location_47,Net Banking,Success,0,59086.42,Android,393,23,Female,Australia,Withdrawal,Electronics,Active
TID2718,UID1442,3115.84,2024-03-12,14:00:00,Merchant_69,Location_3,Net Banking,Failed,0,40635.2,iOS,165,66,Female,India,Withdrawal,Travel,Active
TID2256,UID1811,2367.74,2024-02-22,08:00:00,Merchant_15,Location_24,Debit Card,Failed,0,51053.0,iOS,142,24,Male,Canada,Purchase,Travel,Suspended
TID1189,UID1857,1111.64,2024-01-08,21:00:00,Merchant_89,Location_10,UPI,Success,1,56553.96,Android,319,57,Male,Germany,Transfer,Grocery,Inactive
TID1991,UID1708,4500.17,2024-02-11,07:00:00,Merchant_21,Location_3,Debit Card,Success,1,21398.81,Android,32,22,Female,Australia,Withdrawal,Grocery,Active
TID1414,UID1995,4849.86,2024-01-18,06:00:00,Merchant_57,Location_29,Credit Card,Pending,1,89323.14,Android,395,23,Other,Germany,Purchase,Travel,Active
TID1321,UID1608,1861.48,2024-01-14,09:00:00,Merchant_78,Location_49,UPI,Success,1,4439.25,Android,432,67,Female,Canada,Purchase,Healthcare,Suspended
TID1080,UID1508,1987.25,2024-01-04,08:00:00,Merchant_96,Location_15,Net Banking,Pending,1,59326.48,iOS,95,40,Other,Australia,Purchase,Fashion,Active
TID1461,UID1191,3480.38,2024-01-20,05:00:00,Merchant_58,Location_47,Net Banking,Failed,1,36280.3,iOS,457,56,Other,India,Deposit,Fashion,Active
TID2849,UID1730,2386.92,2024-03-18,01:00:00,Merchant_55,Location_47,UPI,Failed,0,58873.07,Android,192,53,Other,India,Deposit,Grocery,Suspended
TID2110,UID1165,406.24,2024-02-16,06:00:00,Merchant_24,Location_12,Net Banking,Success,0,84136.71,iOS,166,48,Male,Canada,Withdrawal,Fashion,Suspended
TID2500,UID1805,1061.42,2024-03-03,12:00:00,Merchant_19,Location_43,Net Banking,Pending,0,7881.37,Android,162,20,Other,Canada,Purchase,Travel,Inactive
TID1831,UID1657,2308.09,2024-02-04,15:00:00,Merchant_24,Location_43,Credit Card,Failed,1,53990.02,iOS,50,32,Female,Canada,Purchase,Fashion,Inactive
TID1984,UID1557,177.73,2024-02-11,00:00:00,Merchant_93,Location_26,Debit Card,Pending,1,59651.63,iOS,248,26,Other,Australia,Deposit,Travel,Suspended
TID1866,UID1300,4002.35,2024-02-06,02:00:00,Merchant_90,Location_23,UPI,Pending,1,16378.99,Android,254,22,Other,Canada,Withdrawal,Healthcare,Active
TID1704,UID1426,1538.21,2024-01-30,08:00:00,Merchant_43,Location_49,Credit Card,Pending,1,92793.44,Android,148,51,Male,USA,Transfer,Travel,Active
TID1033,UID1313,3141.25,2024-01-02,09:00:00,Merchant_69,Location_39,Debit Card,Failed,1,35849.64,iOS,194,24,Male,Canada,Deposit,Fashion,Active
TID1942,UID1258,1679.21,2024-02-09,06:00:00,Merchant_31,Location_3,Credit Card,Pending,1,36264.92,iOS,189,43,Other,USA,Withdrawal,Grocery,Inactive
TID2792,UID1592,55.1,2024-03-15,16:00:00,Merchant_65,Location_41,UPI,Success,0,43427.9,Android,32,29,Male,India,Deposit,Travel,Inactive
TID1871,UID1414,948.24,2024-02-06,07:00:00,Merchant_80,Location_10,Debit Card,Failed,1,62408.58,iOS,309,60,Female,Canada,Transfer,Electronics,Suspended
TID2973,UID1537,4358.36,2024-03-23,05:00:00,Merchant_16,Location_47,Credit Card,Success,0,27132.12,Android,246,18,Other,USA,Deposit,Electronics,Active
TID1439,UID1037,250.58,2024-01-19,07:00:00,Merchant_62,Location_22,UPI,Pending,1,59126.15,iOS,463,19,Other,USA,Deposit,Electronics,Inactive
TID2596,UID1136,2174.75,2024-03-07,12:00:00,Merchant_12,Location_24,Credit Card,Success,0,8060.98,Android,363,40,Other,Australia,Deposit,Healthcare,Suspended
TID2206,UID1007,4515.45,2024-02-20,06:00:00,Merchant_72,Location_49,Net Banking,Success,0,83579.39,Android,221,32,Male,Canada,Purchase,Electronics,Inactive
TID2936,UID1523,1684.7,2024-03-21,16:00:00,Merchant_74,Location_18,Credit Card,Success,0,73706.06,Android,90,47,Other,UK,Purchase,Travel,Active
TID1909,UID1933,4026.9,2024-02-07,21:00:00,Merchant_38,Location_37,Net Banking,Failed,1,50167.88,iOS,446,44,Female,Canada,Purchase,Healthcare,Inactive
TID2407,UID1587,1449.14,2024-02-28,15:00:00,Merchant_69,Location_49,Credit Card,Pending,0,41255.93,Android,301,26,Male,Canada,Withdrawal,Grocery,Suspended
TID1274,UID1806,167.61,2024-01-12,10:00:00,Merchant_85,Location_20,UPI,Success,1,69175.86,iOS,373,25,Male,USA,Transfer,Electronics,Active
TID1993,UID1920,3322.31,2024-02-11,09:00:00,Merchant_81,Location_26,UPI,Success,1,79897.83,Android,39,31,Other,Canada,Withdrawal,Healthcare,Active
TID2417,UID1839,4169.91,2024-02-29,01:00:00,Merchant_58,Location_34,UPI,Pending,0,19673.43,Android,270,35,Female,India,Deposit,Healthcare,Suspended
TID1352,UID1952,1802.57,2024-01-15,16:00:00,Merchant_61,Location_43,UPI,Pending,1,83802.04,Android,382,68,Other,India,Withdrawal,Electronics,Suspended
TID2468,UID1390,2561.26,2024-03-02,04:00:00,Merchant_63,Location_4,UPI,Pending,0,70469.65,Android,31,51,Female,Canada,Transfer,Travel,Suspended
TID2890,UID1622,3712.06,2024-03-19,18:00:00,Merchant_4,Location_5,Net Banking,Failed,0,60759.58,Android,229,25,Female,UK,Purchase,Healthcare,Active
TID1719,UID1897,2411.91,2024-01-30,23:00:00,Merchant_37,Location_34,Credit Card,Failed,1,1811.63,Android,296,56,Female,UK,Purchase,Healthcare,Inactive
TID1690,UID1987,298.32,2024-01-29,18:00:00,Merchant_15,Location_26,Credit Card,Success,1,54712.24,iOS,425,68,Female,UK,Deposit,Travel,Inactive
TID1234,UID1472,1352.28,2024-01-10,18:00:00,Merchant_85,Location_35,Net Banking,Success,1,20605.06,Android,242,68,Other,Canada,Withdrawal,Travel,Inactive
TID1144,UID1391,3088.47,2024-01-07,00:00:00,Merchant_50,Location_23,Debit Card,Success,1,42161.66,Android,13,26,Other,Germany,Deposit,Grocery,Inactive
TID2676,UID1768,636.5,2024-03-10,20:00:00,Merchant_31,Location_48,Net Banking,Success,0,92221.93,iOS,216,20,Other,India,Deposit,Grocery,Suspended
TID2498,UID1864,4024.14,2024-03-03,10:00:00,Merchant_46,Location_40,Debit Card,Failed,0,39195.44,iOS,156,67,Female,USA,Transfer,Travel,Active
TID2999,UID1222,1875.87,2024-03-24,07:00:00,Merchant_71,Location_29,Net Banking,Success,0,8894.12,Android,53,43,Male,Australia,Transfer,Electronics,Suspended
TID2301,UID1623,17.81,2024-02-24,05:00:00,Merchant_61,Location_23,Credit Card,Pending,0,14776.84,Android,355,60,Male,Germany,Transfer,Grocery,Active
TID2018,UID1688,4302.1,2024-02-12,10:00:00,Merchant_15,Location_23,Credit Card,Failed,0,20011.33,Android,95,59,Female,Australia,Deposit,Electronics,Inactive
TID1671,UID1836,684.48,2024-01-28,23:00:00,Merchant_82,Location_23,Net Banking,Failed,1,90384.79,Android,52,64,Other,Australia,Transfer,Healthcare,Suspended
TID2334,UID1946,68.42,2024-02-25,14:00:00,Merchant_31,Location_38,UPI,Success,0,64822.56,Android,471,68,Other,USA,Purchase,Healthcare,Active
TID1268,UID1829,4004.93,2024-01-12,04:00:00,Merchant_36,Location_24,Credit Card,Pending,1,98117.64,iOS,184,41,Other,Canada,Withdrawal,Healthcare,Suspended
TID1044,UID1699,1488.58,2024-01-02,20:00:00,Merchant_10,Location_44,Debit Card,Pending,1,84058.14,iOS,480,23,Male,India,Transfer,Healthcare,Suspended
TID2781,UID1733,816.74,2024-03-15,05:00:00,Merchant_54,Location_47,UPI,Success,0,26802.71,Android,476,53,Other,India,Deposit,Electronics,Active
TID1257,UID1683,58.76,2024-01-11,17:00:00,Merchant_61,Location_18,UPI,Pending,1,68675.65,Android,265,38,Female,India,Transfer,Travel,Suspended
TID1853,UID1164,2829.46,2024-02-05,13:00:00,Merchant_40,Location_41,UPI,Pending,1,3291.53,iOS,273,37,Other,UK,Deposit,Healthcare,Active
TID1997,UID1797,270.77,2024-02-11,13:00:00,Merchant_73,Location_44,Credit Card,Success,1,75823.33,iOS,232,60,Other,Germany,Purchase,Electronics,Inactive
TID1907,UID1823,3021.4,2024-02-07,19:00:00,Merchant_59,Location_48,Debit Card,Pending,1,7068.58,Android,468,62,Female,Canada,Deposit,Fashion,Active
TID1365,UID1571,376.75,2024-01-16,05:00:00,Merchant_58,Location_9,Debit Card,Pending,1,76071.96,Android,331,24,Other,UK,Withdrawal,Fashion,Suspended
TID1661,UID1550,2440.44,2024-01-28,13:00:00,Merchant_25,Location_18,UPI,Pending,1,88060.3,Android,189,65,Other,UK,Transfer,Healthcare,Suspended
TID2768,UID1915,2190.61,2024-03-14,16:00:00,Merchant_66,Location_36,Net Banking,Success,0,22572.54,Android,128,32,Other,Canada,Deposit,Travel,Suspended
TID2428,UID1850,2906.53,2024-02-29,12:00:00,Merchant_11,Location_30,Debit Card,Success,0,63636.91,Android,14,23,Male,Canada,Deposit,Fashion,Inactive
TID1928,UID1658,4991.75,2024-02-08,16:00:00,Merchant_99,Location_15,UPI,Pending,1,71919.09,iOS,259,30,Other,Germany,Transfer,Travel,Inactive
TID2817,UID1665,4755.13,2024-03-16,17:00:00,Merchant_91,Location_2,Debit Card,Success,0,93986.76,Android,236,57,Male,India,Purchase,Electronics,Inactive
TID1986,UID1252,4533.12,2024-02-11,02:00:00,Merchant_82,Location_7,UPI,Failed,1,36333.09,iOS,79,49,Female,USA,Withdrawal,Electronics,Inactive
TID1050,UID1957,1927.79,2024-01-03,02:00:00,Merchant_24,Location_49,Net Banking,Success,1,61249.73,iOS,28,45,Female,Germany,Deposit,Healthcare,Active
TID1140,UID1062,4162.35,2024-01-06,20:00:00,Merchant_17,Location_48,Credit Card,Success,1,74141.34,iOS,254,20,Female,Australia,Purchase,Healthcare,Suspended
TID2111,UID1480,3660.17,2024-02-16,07:00:00,Merchant_73,Location_17,Credit Card,Success,0,99719.85,iOS,247,27,Male,Australia,Deposit,Travel,Suspended
TID2147,UID1094,4280.13,2024-02-17,19:00:00,Merchant_21,Location_38,UPI,Failed,0,38509.82,iOS,70,24,Female,Germany,Deposit,Grocery,Suspended
TID1420,UID1815,3466.2,2024-01-18,12:00:00,Merchant_45,Location_31,Credit Card,Success,1,2024.21,iOS,497,25,Other,India,Purchase,Fashion,Active
TID2015,UID1853,2810.5,2024-02-12,07:00:00,Merchant_80,Location_2,Net Banking,Success,0,22211.29,iOS,137,21,Female,Canada,Deposit,Electronics,Suspended
TID2253,UID1085,363.95,2024-02-22,05:00:00,Merchant_14,Location_7,Net Banking,Pending,0,83016.01,iOS,495,25,Female,Germany,Withdrawal,Electronics,Active
TID1570,UID1053,1378.06,2024-01-24,18:00:00,Merchant_6,Location_13,Credit Card,Success,1,85862.1,iOS,267,27,Other,USA,Purchase,Grocery,Active
TID1387,UID1919,294.86,2024-01-17,03:00:00,Merchant_80,Location_31,Credit Card,Success,1,11988.49,iOS,30,57,Male,USA,Purchase,Grocery,Inactive
TID1547,UID1142,4315.36,2024-01-23,19:00:00,Merchant_23,Location_24,Debit Card,Success,1,9556.04,iOS,442,64,Other,Australia,Withdrawal,Healthcare,Active
TID2357,UID1000,2160.62,2024-02-26,13:00:00,Merchant_56,Location_25,Net Banking,Failed,0,3611.98,Android,442,67,Other,USA,Transfer,Electronics,Suspended
TID1136,UID1343,1682.24,2024-01-06,16:00:00,Merchant_27,Location_25,Debit Card,Pending,1,93171.57,iOS,487,27,Male,Australia,Transfer,Travel,Suspended
TID1412,UID1956,1017.25,2024-01-18,04:00:00,Merchant_6,Location_21,Debit Card,Success,1,83504.38,iOS,207,32,Female,Germany,Withdrawal,Fashion,Suspended
TID1127,UID1492,3403.9,2024-01-06,07:00:00,Merchant_50,Location_1,Debit Card,Failed,1,24846.93,Android,153,31,Other,Canada,Transfer,Healthcare,Active
TID2786,UID1866,3336.34,2024-03-15,10:00:00,Merchant_90,Location_24,Debit Card,Success,0,13956.76,Android,89,59,Male,UK,Purchase,Healthcare,Active
TID1078,UID1454,4974.59,2024-01-04,06:00:00,Merchant_73,Location_10,Debit Card,Success,1,25735.53,Android,250,60,Female,Germany,Transfer,Healthcare,Active
TID1862,UID1656,3635.04,2024-02-05,22:00:00,Merchant_32,Location_7,Debit Card,Pending,1,75528.89,iOS,317,60,Male,UK,Purchase,Grocery,Active
TID1025,UID1413,2649.4,2024-01-02,01:00:00,Merchant_17,Location_9,Debit Card,Pending,1,60808.93,iOS,129,25,Female,India,Purchase,Fashion,Active
TID1616,UID1633,2609.58,2024-01-26,16:00:00,Merchant_49,Location_20,Debit Card,Success,1,26442.18,Android,369,49,Female,Canada,Transfer,Healthcare,Suspended
TID2337,UID1193,2435.14,2024-02-25,17:00:00,Merchant_66,Location_7,Credit Card,Success,0,89433.4,Android,353,60,Other,UK,Deposit,Healthcare,Active
TID2232,UID1918,1591.56,2024-02-21,08:00:00,Merchant_21,Location_5,Net Banking,Pending,0,60534.6,Android,414,58,Female,India,Deposit,Healthcare,Suspended
TID1587,UID1866,1628.43,2024-01-25,11:00:00,Merchant_12,Location_2,UPI,Pending,1,96895.23,Android,43,36,Male,India,Deposit,Electronics,Active
TID2411,UID1295,1708.53,2024-02-28,19:00:00,Merchant_25,Location_47,UPI,Success,0,30264.63,iOS,51,65,Female,Canada,Transfer,Fashion,Active
TID1683,UID1515,3254.5,2024-01-29,11:00:00,Merchant_22,Location_1,Debit Card,Success,1,80176.51,Android,205,45,Other,India,Deposit,Healthcare,Suspended
TID2324,UID1731,3184.12,2024-02-25,04:00:00,Merchant_90,Location_46,Net Banking,Failed,0,57089.84,iOS,191,67,Female,Germany,Transfer,Grocery,Active
TID1975,UID1144,1242.42,2024-02-10,15:00:00,Merchant_89,Location_6,UPI,Pending,1,60783.52,iOS,67,28,Female,India,Purchase,Fashion,Active
TID2315,UID1542,364.33,2024-02-24,19:00:00,Merchant_68,Location_33,Net Banking,Success,0,98962.48,Android,118,21,Other,UK,Purchase,Healthcare,Suspended
TID2857,UID1684,365.08,2024-03-18,09:00:00,Merchant_98,Location_10,UPI,Failed,0,24455.67,iOS,131,24,Female,Canada,Deposit,Electronics,Active
TID2328,UID1645,3622.63,2024-02-25,08:00:00,Merchant_31,Location_42,Debit Card,Success,0,68069.21,Android,95,66,Male,India,Withdrawal,Travel,Active
TID2242,UID1014,1194.79,2024-02-21,18:00:00,Merchant_17,Location_2,Net Banking,Failed,0,46488.85,iOS,419,44,Female,Australia,Withdrawal,Electronics,Inactive
TID2140,UID1970,3174.37,2024-02-17,12:00:00,Merchant_48,Location_20,UPI,Failed,0,75026.6,Android,15,63,Female,India,Deposit,Electronics,Inactive
TID2223,UID1364,583.52,2024-02-20,23:00:00,Merchant_1,Location_23,Debit Card,Pending,0,28422.78,Android,58,19,Male,India,Deposit,Travel,Suspended
TID1998,UID1241,2099.78,2024-02-11,14:00:00,Merchant_52,Location_30,Debit Card,Failed,1,96473.96,Android,398,46,Female,Germany,Transfer,Travel,Active
TID2474,UID1014,4139.32,2024-03-02,10:00:00,Merchant_81,Location_42,Net Banking,Failed,0,77243.0,iOS,350,63,Other,India,Transfer,Electronics,Active
TID1241,UID1957,2404.89,2024-01-11,01:00:00,Merchant_67,Location_26,Credit Card,Failed,1,34703.67,iOS,219,53,Male,India,Transfer,Grocery,Inactive
TID2627,UID1179,271.25,2024-03-08,19:00:00,Merchant_60,Location_49,Net Banking,Pending,0,31826.17,Android,410,23,Female,India,Deposit,Healthcare,Inactive
TID2650,UID1062,1845.25,2024-03-09,18:00:00,Merchant_80,Location_7,Credit Card,Success,0,72959.49,iOS,365,27,Female,Germany,Deposit,Electronics,Inactive
TID2912,UID1449,4761.59,2024-03-20,16:00:00,Merchant_35,Location_21,Credit Card,Failed,0,95009.09,Android,222,55,Female,Germany,Purchase,Healthcare,Inactive
TID1939,UID1372,2942.97,2024-02-09,03:00:00,Merchant_52,Location_49,UPI,Failed,1,93897.8,Android,119,68,Male,USA,Withdrawal,Fashion,Active
TID2156,UID1280,175.61,2024-02-18,04:00:00,Merchant_15,Location_24,Net Banking,Pending,0,52447.12,Android,108,39,Other,Canada,Withdrawal,Healthcare,Inactive
TID1391,UID1967,619.33,2024-01-17,07:00:00,Merchant_78,Location_48,Net Banking,Pending,1,57063.32,iOS,55,26,Male,Germany,Deposit,Healthcare,Active
TID2572,UID1725,1428.53,2024-03-06,12:00:00,Merchant_53,Location_2,UPI,Pending,0,22655.29,Android,305,55,Female,Germany,Withdrawal,Grocery,Suspended
TID2606,UID1536,31.77,2024-03-07,22:00:00,Merchant_53,Location_24,Debit Card,Pending,0,82863.45,iOS,274,35,Male,Canada,Deposit,Fashion,Inactive
TID1537,UID1684,1381.28,2024-01-23,09:00:00,Merchant_13,Location_48,Credit Card,Failed,1,39802.18,iOS,189,68,Female,Germany,Deposit,Grocery,Active
TID1418,UID1397,4342.03,2024-01-18,10:00:00,Merchant_57,Location_31,UPI,Failed,1,84486.99,Android,301,34,Other,India,Withdrawal,Grocery,Suspended
TID2106,UID1446,2803.18,2024-02-16,02:00:00,Merchant_14,Location_18,UPI,Failed,0,99178.25,iOS,171,29,Other,Germany,Deposit,Grocery,Suspended
TID1777,UID1061,1489.71,2024-02-02,09:00:00,Merchant_71,Location_37,Net Banking,Success,1,82542.27,iOS,16,33,Female,India,Purchase,Grocery,Suspended
TID1147,UID1288,1306.42,2024-01-07,03:00:00,Merchant_39,Location_47,Credit Card,Failed,1,24731.2,iOS,50,28,Male,Australia,Deposit,Electronics,Suspended
TID1901,UID1189,2410.05,2024-02-07,13:00:00,Merchant_4,Location_24,Credit Card,Pending,1,9184.04,iOS,261,64,Other,Canada,Transfer,Electronics,Suspended
TID1277,UID1112,2711.07,2024-01-12,13:00:00,Merchant_6,Location_27,Net Banking,Success,1,92944.21,Android,482,60,Female,Australia,Withdrawal,Fashion,Suspended
TID2182,UID1045,1468.17,2024-02-19,06:00:00,Merchant_75,Location_40,UPI,Pending,0,89407.13,Android,103,27,Female,Canada,Transfer,Fashion,Active
TID1318,UID1510,3716.11,2024-01-14,06:00:00,Merchant_73,Location_36,Credit Card,Failed,1,50271.11,iOS,330,39,Other,Canada,Transfer,Grocery,Inactive
TID2561,UID1126,3416.26,2024-03-06,01:00:00,Merchant_68,Location_2,UPI,Success,0,55000.21,iOS,257,45,Male,Canada,Withdrawal,Travel,Inactive
TID1741,UID1074,2385.33,2024-01-31,21:00:00,Merchant_62,Location_6,UPI,Pending,1,40071.35,Android,361,42,Other,Australia,Withdrawal,Electronics,Active
TID1204,UID1230,4471.56,2024-01-09,12:00:00,Merchant_60,Location_44,UPI,Pending,1,31237.84,Android,353,62,Male,USA,Withdrawal,Healthcare,Suspended
TID2694,UID1870,4493.82,2024-03-11,14:00:00,Merchant_76,Location_18,Credit Card,Failed,0,91907.56,Android,172,56,Female,UK,Withdrawal,Fashion,Suspended
TID2877,UID1778,2088.66,2024-03-19,05:00:00,Merchant_26,Location_39,UPI,Pending,0,65215.92,Android,76,47,Female,Canada,Transfer,Electronics,Inactive
TID2196,UID1055,491.71,2024-02-19,20:00:00,Merchant_65,Location_20,Credit Card,Pending,0,36628.38,iOS,127,27,Other,Canada,Transfer,Healthcare,Suspended
TID2535,UID1133,3538.36,2024-03-04,23:00:00,Merchant_38,Location_1,Credit Card,Success,0,8706.08,Android,468,55,Other,Canada,Transfer,Grocery,Active
TID2208,UID1866,3342.35,2024-02-20,08:00:00,Merchant_64,Location_2,Debit Card,Pending,0,19350.04,Android,351,29,Male,UK,Deposit,Travel,Suspended
TID1651,UID1093,2020.87,2024-01-28,03:00:00,Merchant_59,Location_41,Net Banking,Success,1,65889.89,iOS,7,58,Male,India,Withdrawal,Healthcare,Suspended
TID2136,UID1125,1768.35,2024-02-17,08:00:00,Merchant_12,Location_21,UPI,Success,0,93410.66,Android,446,19,Female,Germany,Deposit,Electronics,Suspended
TID2248,UID1713,4753.15,2024-02-22,00:00:00,Merchant_81,Location_37,Net Banking,Success,0,47510.12,Android,167,66,Male,India,Deposit,Fashion,Active
TID1784,UID1018,3304.91,2024-02-02,16:00:00,Merchant_32,Location_1,Net Banking,Failed,1,66905.83,iOS,195,54,Male,Canada,Transfer,Grocery,Suspended
TID2998,UID1593,292.36,2024-03-24,06:00:00,Merchant_53,Location_31,Debit Card,Failed,0,20692.82,Android,177,37,Other,Canada,Withdrawal,Healthcare,Inactive
TID1776,UID1880,1772.72,2024-02-02,08:00:00,Merchant_50,Location_17,Net Banking,Success,1,90165.94,iOS,406,48,Male,India,Withdrawal,Electronics,Suspended
TID1480,UID1180,2905.06,2024-01-21,00:00:00,Merchant_58,Location_18,Debit Card,Success,1,90879.4,Android,108,69,Other,USA,Transfer,Electronics,Inactive
TID2002,UID1118,1290.09,2024-02-11,18:00:00,Merchant_87,Location_44,Debit Card,Success,0,27349.68,iOS,28,48,Other,Australia,Deposit,Grocery,Active
TID2813,UID1277,1864.9,2024-03-16,13:00:00,Merchant_73,Location_11,UPI,Pending,0,25503.11,iOS,488,62,Other,Canada,Transfer,Grocery,Active
TID1390,UID1624,206.32,2024-01-17,06:00:00,Merchant_71,Location_3,Net Banking,Failed,1,13544.56,iOS,421,62,Other,Canada,Transfer,Grocery,Suspended
TID1911,UID1133,4127.0,2024-02-07,23:00:00,Merchant_53,Location_18,Net Banking,Success,1,92106.96,iOS,324,47,Male,Australia,Withdrawal,Healthcare,Inactive
TID2911,UID1153,2923.03,2024-03-20,15:00:00,Merchant_78,Location_33,Credit Card,Success,0,84011.6,Android,388,48,Female,UK,Transfer,Electronics,Inactive
TID1491,UID1160,4491.17,2024-01-21,11:00:00,Merchant_62,Location_28,UPI,Pending,1,50223.04,Android,203,25,Female,Germany,Transfer,Grocery,Inactive
TID1404,UID1913,2279.15,2024-01-17,20:00:00,Merchant_57,Location_10,UPI,Success,1,73390.89,iOS,276,27,Female,Germany,Purchase,Healthcare,Suspended
TID1934,UID1304,600.5,2024-02-08,22:00:00,Merchant_59,Location_25,Credit Card,Failed,1,79550.22,Android,59,48,Female,India,Deposit,Healthcare,Active
TID2667,UID1284,2325.83,2024-03-10,11:00:00,Merchant_39,Location_25,Credit Card,Failed,0,86059.71,Android,381,56,Other,UK,Purchase,Travel,Inactive
TID2388,UID1970,2532.22,2024-02-27,20:00:00,Merchant_22,Location_48,UPI,Failed,0,38334.09,iOS,452,40,Male,India,Withdrawal,Healthcare,Suspended
TID1947,UID1011,2595.21,2024-02-09,11:00:00,Merchant_13,Location_17,Debit Card,Success,1,19286.68,iOS,229,28,Other,Australia,Transfer,Grocery,Inactive
TID2836,UID1152,4752.79,2024-03-17,12:00:00,Merchant_23,Location_38,Debit Card,Pending,0,41616.64,iOS,471,62,Male,India,Transfer,Travel,Suspended
TID2219,UID1982,2612.01,2024-02-20,19:00:00,Merchant_31,Location_18,Net Banking,Failed,0,93397.73,iOS,271,43,Female,USA,Transfer,Healthcare,Active
TID1431,UID1459,3385.8,2024-01-18,23:00:00,Merchant_83,Location_6,Net Banking,Failed,1,54275.57,Android,102,42,Female,USA,Deposit,Electronics,Active
TID2698,UID1457,1996.05,2024-03-11,18:00:00,Merchant_45,Location_30,Net Banking,Success,0,20122.62,iOS,183,54,Other,UK,Deposit,Fashion,Active
TID1882,UID1125,1641.39,2024-02-06,18:00:00,Merchant_18,Location_33,Credit Card,Pending,1,14535.51,Android,410,31,Female,Canada,Withdrawal,Grocery,Suspended
TID2808,UID1236,1995.2,2024-03-16,08:00:00,Merchant_69,Location_42,Net Banking,Pending,0,65097.25,Android,144,31,Male,Germany,Withdrawal,Healthcare,Active
TID2393,UID1605,1946.05,2024-02-28,01:00:00,Merchant_77,Location_42,Net Banking,Success,0,72487.65,Android,266,48,Male,India,Withdrawal,Grocery,Inactive
TID2583,UID1982,322.82,2024-03-06,23:00:00,Merchant_16,Location_40,Credit Card,Failed,0,46986.71,Android,193,53,Other,UK,Withdrawal,Electronics,Active
TID2891,UID1663,4243.64,2024-03-19,19:00:00,Merchant_75,Location_23,UPI,Pending,0,91725.8,iOS,304,56,Other,Germany,Transfer,Healthcare,Active
TID1613,UID1907,4635.73,2024-01-26,13:00:00,Merchant_31,Location_25,Credit Card,Success,1,56738.28,iOS,30,50,Male,India,Purchase,Fashion,Suspended
TID1813,UID1150,1130.83,2024-02-03,21:00:00,Merchant_95,Location_14,UPI,Pending,1,22122.94,iOS,82,36,Female,Australia,Withdrawal,Electronics,Inactive
TID2533,UID1871,2508.12,2024-03-04,21:00:00,Merchant_73,Location_19,Net Banking,Failed,0,64905.64,iOS,162,36,Other,India,Withdrawal,Fashion,Active
TID2360,UID1319,1862.15,2024-02-26,16:00:00,Merchant_23,Location_34,Net Banking,Success,0,34724.85,iOS,32,53,Female,Australia,Purchase,Grocery,Inactive
TID1057,UID1130,4396.8,2024-01-03,09:00:00,Merchant_39,Location_6,UPI,Pending,1,73808.22,Android,467,43,Female,UK,Deposit,Travel,Inactive
TID1501,UID1871,1543.38,2024-01-21,21:00:00,Merchant_59,Location_8,UPI,Pending,1,26746.21,iOS,286,23,Male,Germany,Deposit,Electronics,Suspended
TID1811,UID1483,1697.95,2024-02-03,19:00:00,Merchant_86,Location_38,UPI,Failed,1,83377.38,iOS,247,43,Other,UK,Transfer,Healthcare,Suspended
TID2978,UID1710,2863.01,2024-03-23,10:00:00,Merchant_4,Location_21,UPI,Success,0,54778.79,Android,352,51,Male,India,Purchase,Healthcare,Suspended
TID2853,UID1748,938.82,2024-03-18,05:00:00,Merchant_42,Location_38,UPI,Failed,0,87026.19,iOS,273,27,Female,India,Transfer,Travel,Inactive
TID2730,UID1417,2355.24,2024-03-13,02:00:00,Merchant_61,Location_4,UPI,Pending,0,65303.71,iOS,402,40,Other,Canada,Withdrawal,Fashion,Inactive
TID2008,UID1238,3046.55,2024-02-12,00:00:00,Merchant_9,Location_44,Credit Card,Success,0,40458.03,Android,481,55,Female,UK,Deposit,Electronics,Suspended
TID1726,UID1089,70.48,2024-01-31,06:00:00,Merchant_72,Location_38,UPI,Failed,1,3521.8,Android,113,53,Male,Canada,Purchase,Healthcare,Active
TID2908,UID1364,3549.51,2024-03-20,12:00:00,Merchant_97,Location_38,Debit Card,Success,0,90494.02,iOS,181,61,Other,Australia,Deposit,Healthcare,Active
TID1218,UID1681,3807.51,2024-01-10,02:00:00,Merchant_4,Location_28,Debit Card,Failed,1,48528.92,Android,407,53,Male,UK,Transfer,Grocery,Inactive
TID2807,UID1961,1451.54,2024-03-16,07:00:00,Merchant_35,Location_10,Debit Card,Success,0,84300.23,Android,148,31,Other,UK,Withdrawal,Travel,Inactive
TID1893,UID1828,2068.98,2024-02-07,05:00:00,Merchant_6,Location_48,UPI,Failed,1,31569.78,iOS,18,53,Female,India,Transfer,Travel,Active
TID2700,UID1877,337.82,2024-03-11,20:00:00,Merchant_22,Location_17,Credit Card,Success,0,10253.33,iOS,205,27,Male,Germany,Transfer,Healthcare,Active
TID2906,UID1957,401.49,2024-03-20,10:00:00,Merchant_29,Location_11,UPI,Pending,0,1671.77,Android,358,52,Female,UK,Transfer,Travel,Suspended
