Transaction_Amount,Fraud_Flag,User_Account_Balance,User_Transaction_History_Count,User_Age,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Transaction_Status_Failed,Transaction_Status_Pending,Transaction_Status_Success,User_Account_Status_Active,User_Account_Status_Inactive,User_Account_Status_Suspended,Merchant_Category_Electronics,Merchant_Category_Fashion,Merchant_Category_Grocery,Merchant_Category_Healthcare,Merchant_Category_Travel
0.8061403526361488,1,0.7115396889635562,0.17269076305220882,0.7647058823529412,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
0.5006887894750562,0,0.6610207705924914,0.2751004016064256,0.2549019607843137,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.6081038538122041,0,0.40483522699283864,0.8835341365461846,0.43137254901960786,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0.6041455701913573,0,0.5339964032826646,0.9718875502008031,0.07843137254901966,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0.6019017407223969,0,0.33530492946911955,0.8534136546184737,0.5098039215686275,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.24968468080072032,1,0.10950435438681068,0.6365461847389557,0.23529411764705888,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0.7971469878744981,0,0.3665108372376669,0.2751004016064256,0.2941176470588236,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0.7145022769154263,1,0.24841757283382945,0.04417670682730924,0.8627450980392156,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0.2715595116111658,0,0.30401395394425607,0.9759036144578312,0.21568627450980393,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.29520494244046036,0,0.9969270410976391,0.5763052208835341,0.23529411764705888,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0.6481940080328695,0,0.5835695624128776,0.823293172690763,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0.84610016823708,0,0.4668748078768495,0.9297188755020079,0.3137254901960784,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0.7598420696970731,1,0.8392275038520723,0.30321285140562243,0.3529411764705882,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0.064234882224018,1,0.9098602430833896,0.7148594377510039,0.6862745098039217,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0.38215684347935946,1,0.4802061694454624,0.8534136546184737,0.9607843137254902,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.8475559503590329,0,0.27480718902449947,0.6044176706827309,0.8823529411764707,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0.5927499644075309,1,0.3577283247407482,0.9819277108433734,0.8431372549019608,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0.9663886777848852,1,0.7589516617900218,0.2991967871485943,0.8039215686274509,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0.8606259061040585,1,0.3341514066474433,0.9056224899598393,0.4117647058823529,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0.8068742593257283,0,0.37191299379126763,0.4096385542168674,0.47058823529411764,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.503373765041578,0,0.46423871893825736,0.610441767068273,0.47058823529411764,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0.7348732005750942,0,0.2146362665592581,0.9638554216867469,0.8431372549019608,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0.4071397490680789,1,0.8296906092783332,0.5421686746987951,0.6862745098039217,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0.7587051158910851,1,0.3120630225635902,0.022088353413654616,0.8627450980392156,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.5390123540959413,0,0.04015208213195779,0.4518072289156626,0.07843137254901966,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0.6694111301160416,0,0.6074220150700413,0.23092369477911645,0.5098039215686275,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
0.46182181307035686,1,0.3383327751499383,0.10441767068273092,0.9019607843137255,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.07211535569409326,1,0.7426223951539903,0.3092369477911646,0.21568627450980393,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0.6568605236404179,1,0.1960746035119328,0.9578313253012047,0.11764705882352944,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0.6335198846603476,1,0.10009622468083662,0.3835341365461847,0.8823529411764707,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0.3454173943906269,0,0.5010123669905951,0.22088353413654616,0.07843137254901966,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0.6966940110406838,1,0.077957467537952,0.24297188755020077,0.1960784313725491,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.02564462473506169,1,0.7457975162845075,0.10843373493975902,0.3137254901960784,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0.6679373011082794,1,0.4189646677497212,0.17871485943775098,0.4509803921568628,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.6019598917988936,1,0.6110749722063107,0.7309236947791163,0.9411764705882354,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.31139299901143175,0,0.24909093318317174,0.22690763052208834,0.37254901960784315,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0.7225632192435949,0,0.06947001169403486,0.716867469879518,0.5490196078431373,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
0.8824445910475416,0,0.6635893920002119,0.9799196787148593,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.5061429594085435,1,0.11261231143861916,0.5361445783132529,0.4901960784313726,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0.6367703293155619,0,0.2361771217906267,0.7811244979919678,0.5490196078431373,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.4199670744594457,1,0.4149387679053213,0.32931726907630515,0.5294117647058824,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0.9432766326917331,0,0.5108766864480389,0.2228915662650602,0.4117647058823529,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0.5554049420394185,1,0.6050532674869114,0.57429718875502,0.2941176470588236,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0.36588857852701323,0,0.9022450099061959,0.17269076305220882,0.17647058823529416,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.9275778472471481,1,0.19097013353007822,0.3554216867469879,0.4117647058823529,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0.8752138054666024,1,0.6881559687472595,0.6967871485943774,0.5098039215686275,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.577534434460729,0,0.512962212012518,0.3273092369477911,0.5098039215686275,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0.8176061407536781,0,0.7426315998695965,0.026104417670682726,0.5490196078431373,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
0.5511759551314316,1,0.9423364016055857,0.5261044176706826,0.4117647058823529,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0.7256813200695408,1,0.061676348645091146,0.9036144578313252,0.8823529411764707,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0.3145271415136525,0,0.5807222707689488,0.646586345381526,0.8823529411764707,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.346073097908366,0,0.7126310040918502,0.1465863453815261,0.9411764705882354,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0.5062492355138651,0,0.2706036685141172,0.34337349397590355,0.607843137254902,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0.26989919811670726,1,0.9037427486312538,0.2248995983935743,0.5294117647058824,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.5077050176358179,0,0.5204206615722444,0.720883534136546,0.607843137254902,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.7143679278766235,0,0.17856197459154582,0.6746987951807228,0.07843137254901966,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.5580317665294435,0,0.6149515735865931,0.3554216867469879,0.03921568627450983,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0.07311395004220968,0,0.4212089999460867,0.7349397590361445,0.09803921568627455,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0.452026364494958,1,0.13579261755509198,0.31124497991967864,0.5098039215686275,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0.8271910423279683,0,0.3239801959026473,0.8514056224899598,0.27450980392156865,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
0.7289157230484801,1,0.33850361871761725,0.5883534136546184,0.9607843137254902,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
0.8375038349632346,1,0.8202857163954295,0.7751004016064256,0.823529411764706,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0.7297699423101217,0,0.363760447984405,0.9558232931726907,0.8627450980392156,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
0.5097162427987914,1,0.5462535441948236,0.9979919678714858,0.7647058823529412,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0.5831450107378972,0,0.23927081659078173,0.7710843373493975,0.5882352941176471,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0.8930461338557573,0,0.007448031035468804,0.827309236947791,0.019607843137254943,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
0.9656848492383212,1,0.12396061312307201,0.57429718875502,0.5686274509803921,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
0.362058628316366,0,0.15212259224617009,0.10240963855421686,0.8823529411764707,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0.21685739551354422,1,0.7992176396337657,0.34538152610441764,0.7254901960784313,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0.6520179426149136,0,0.15249806372232427,0.214859437751004,0.27450980392156865,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0.9282957122604527,1,0.20535103497923424,0.12048192771084336,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0.6874199169442212,0,0.158479105851903,0.7188755020080321,0.9215686274509803,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0.012400215760545901,0,0.5335386962703808,0.680722891566265,0.5882352941176471,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
0.9669842250165932,0,0.24451315500528661,0.9939759036144578,0.9411764705882354,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0.6038427835516673,0,0.8320152551471304,0.5080321285140561,0.9019607843137255,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0.2732218303151588,1,0.39874898811347537,0.827309236947791,0.7843137254901961,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0.578633289285564,0,0.35852873039559946,0.17871485943775098,0.5882352941176471,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0.8403532377115748,1,0.7211288784600248,0.8493975903614457,0.4901960784313726,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0.18124687939266215,1,0.7305682637387714,0.8815261044176705,0.9803921568627451,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0.5403237611314194,1,0.6974844928358486,0.9518072289156625,0.607843137254902,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.039007341072105337,0,0.13682162383928284,0.4457831325301204,0.3529411764705882,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0.11856202413871239,0,0.9311823093053505,0.17871485943775098,0.5294117647058824,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.16360905632834105,1,0.9563308061500043,0.7811244979919678,0.9411764705882354,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.6242217280494726,1,0.0344985660368045,0.5240963855421686,0.4509803921568628,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
0.029979887748370265,1,0.8341668321323877,0.5502008032128514,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0.5129626770349368,0,0.789852296682752,0.48192771084337344,0.7647058823529412,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.591472645934137,0,0.7118875462928919,0.2730923694779116,0.6862745098039217,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0.18620175215209117,1,0.05082125787597445,0.4738955823293172,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0.8548849912071563,1,0.8976449785697026,0.6144578313253011,0.4901960784313726,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.6142899252257366,1,0.647915986638799,0.28915662650602403,0.9215686274509803,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0.3030854159105356,0,0.6677211966494432,0.644578313253012,0.5882352941176471,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0.21276075243482567,0,0.8143015385935013,0.5200803212851405,0.607843137254902,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.4625597301790051,0,0.39339325974078915,0.9036144578313252,0.823529411764706,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0.8474637107204518,0,0.02924843901678667,0.5100401606425702,0.1568627450980392,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
0.7810872647137264,0,0.7357934065307155,0.8935742971887549,0.3137254901960784,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0.35558581193941863,1,0.2935703443079506,0.9216867469879517,0.7254901960784313,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0.6299225387556873,0,0.6420700818724051,0.7289156626506024,0.27450980392156865,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.6689619631803426,0,0.4341292849847723,0.9618473895582328,0.27450980392156865,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0.12443127244581424,0,0.22702733102595052,0.6004016064257027,0.4509803921568628,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.6886751781127369,0,0.8436282682683007,0.15662650602409636,0.9607843137254902,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0.5774562312888887,0,0.0008015183127816974,0.8875502008032128,0.9215686274509803,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0.7544019362303265,0,0.5846740271348947,0.36546184738955817,0.6666666666666666,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0.08176241876394875,0,0.8036208316672968,0.6224899598393574,0.3137254901960784,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0.7946745645186195,0,0.7641750850197097,0.37951807228915657,0.8823529411764707,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0.96406463993455,0,0.46706163325843797,0.3915662650602409,0.2941176470588236,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0.6242578218210912,1,0.5882723628818528,0.17670682730923692,0.9215686274509803,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0.6507045303699012,1,0.7160126749945404,0.060240963855421686,0.5098039215686275,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.12488444980058193,0,0.2856316311251693,0.20481927710843373,0.5098039215686275,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.9432846535298707,1,0.8210883473661414,0.9899598393574296,1.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0.6461867932889648,1,0.06908260443280898,0.32128514056224894,0.33333333333333337,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0.3480061198994989,1,0.6425353751887599,0.253012048192771,0.03921568627450983,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
0.9077262728568822,0,0.4322709439395394,0.5843373493975903,0.7254901960784313,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0.5402976934074727,1,0.2295304067664977,0.9598393574297187,0.6862745098039217,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0.24681522595703642,1,0.5517964014012612,0.431726907630522,0.823529411764706,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0.8847245142881206,1,0.09457440682435594,0.2248995983935743,0.17647058823529416,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0.019115662491152013,0,0.6614412541394669,0.6244979919678714,0.17647058823529416,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0.1671221834325578,1,0.10096136679709378,0.19076305220883533,0.9019607843137255,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0.9923922350265992,1,0.2812588854586432,0.4558232931726907,0.7450980392156864,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0.09544396341695727,0,0.8318490645126149,0.5582329317269076,0.9607843137254902,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0.824271457245925,0,0.013696414520509672,0.5180722891566264,0.5490196078431373,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0.8446644382104709,1,0.5431632885191808,0.018072289156626505,0.13725490196078433,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.38970244695719486,0,0.22759387621397303,0.5642570281124497,0.27450980392156865,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0.133895861448042,0,0.2421736399805103,0.3915662650602409,0.8431372549019608,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0.28591681187725715,0,0.6196278725666804,0.7028112449799195,0.5686274509803921,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
0.38061684255696304,0,0.5621621249824377,0.8694779116465863,0.13725490196078433,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.2545312722452933,0,0.5373880881067287,0.7670682730923694,0.7647058823529412,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.6212760752434826,1,0.6845933392047955,0.12449799196787148,0.03921568627450983,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0.7622423055097143,0,0.5963280062980485,0.7188755020080321,0.3137254901960784,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0.8732647417991944,0,0.5864152356452713,0.78714859437751,0.09803921568627455,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
0.6227739667656573,0,0.3997798151106432,0.32931726907630515,0.9411764705882354,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0.4727642414994155,0,0.5051566131785027,0.2831325301204819,0.11764705882352944,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.22088987188716291,1,0.5607992201684018,0.6385542168674698,0.7647058823529412,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0.9003611382371403,1,0.20520234341944263,0.06224899598393574,0.07843137254901966,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0.970481310444535,1,0.8922618383516399,0.7911646586345381,0.09803921568627455,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.37124850361238504,1,0.03365517132555086,0.8654618473895581,0.9607843137254902,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0.3964680239261602,1,0.588843459852318,0.18875502008032127,0.43137254901960786,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0.695871875131592,1,0.3557296876455623,0.9156626506024095,0.7450980392156864,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
0.4766102333863378,0,0.5842571850138734,0.3835341365461847,0.6862745098039217,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0.07944239133268231,0,0.8398007249876774,0.33132530120481923,0.5882352941176471,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0.2108197096055553,0,0.06847246328405844,0.323293172690763,0.03921568627450983,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.4608031666268968,1,0.5348647822219921,0.09839357429718874,0.27450980392156865,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0.03362134826278672,1,0.5921323755439001,0.49598393574297184,0.1568627450980392,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.8005377971971182,1,0.15442650221717322,0.5080321285140561,0.07843137254901966,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0.30642609499479656,1,0.9273641730417752,0.2951807228915662,0.6470588235294118,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.6278692041924921,1,0.3513735306972714,0.3875502008032128,0.11764705882352944,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0.3346995494294177,1,0.3555741178367462,0.3775100401606425,0.4901960784313726,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.009031463742803806,0,0.42802817694942985,0.06224899598393574,0.21568627450980393,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.18812474809555224,1,0.6200191235553022,0.6184738955823292,0.823529411764706,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
0.871925261830235,0,0.26319518741053854,0.49196787148594373,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0.04822929972067432,1,0.5868171074595926,0.9277108433734939,0.019607843137254943,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0.43406570269560324,0,0.07028923138298222,0.7269076305220883,0.43137254901960786,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.903425098405658,0,0.8341633930078756,0.4417670682730923,0.27450980392156865,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0.335800409463787,0,0.7342939482434014,0.17871485943775098,0.5686274509803921,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.8054605866039973,1,0.49620356056606774,0.8935742971887549,0.5098039215686275,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0.28856569367216034,0,0.40605854381196815,0.6024096385542168,0.1568627450980392,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0.03159207621400399,1,0.6884706486401247,0.7469879518072288,0.13725490196078433,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0.6641755280218007,1,0.7969241481870201,0.07630522088353413,0.2549019607843137,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0.8341370881550269,0,0.18775000032873984,0.5401606425702811,0.33333333333333337,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0.3594358142454096,1,0.8364155138097539,0.7650602409638553,0.9803921568627451,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0.5115690564085495,0,0.7015574277654886,0.060240963855421686,0.6470588235294118,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.7423285696238829,0,0.6033393696711904,0.45783132530120474,0.13725490196078433,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0.4816212520127291,1,0.0070766055881525,0.5923694779116465,0.7450980392156864,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.0578021700377581,1,0.5421700895902051,0.8514056224899598,0.9803921568627451,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.26914323412224966,1,0.19717350494429783,0.48393574297188746,0.9803921568627451,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.6172857082700858,1,0.4152200680602742,0.024096385542168672,0.1568627450980392,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0.12561434607109273,0,0.92158330818895,0.431726907630522,0.03921568627450983,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0.804907148772511,0,0.38521653891162033,0.31124497991967864,0.9607843137254902,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0.3741340001323439,0,0.0787165025479361,0.10441767068273092,0.4901960784313726,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
0.0015540373891369777,0,0.1382206394606967,0.7108433734939759,0.823529411764706,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0.8606439529898678,0,0.19116788318952907,0.18875502008032127,0.8039215686274509,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0.1352353414170014,1,0.9030005046409468,0.10240963855421686,0.9019607843137255,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0.011702402842585037,0,0.6444367052903951,0.9437751004016063,0.9803921568627451,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0.8010551412569857,1,0.9812188398882205,0.36746987951807225,0.4509803921568628,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.29647424007571677,1,0.8390059837731991,0.9618473895582328,0.09803921568627455,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0.1617562427185829,0,0.2598631815118331,0.9538152610441766,0.6862745098039217,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0.009765370432383333,1,0.6834109884276495,0.5301204819277108,0.3921568627450981,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.5653487761203608,1,0.022045900781055526,0.5461847389558232,0.37254901960784315,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0.05227781777056794,1,0.7557102869372847,0.4638554216867469,0.823529411764706,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0.6038367679230642,1,0.060251033836231115,0.9377510040160641,0.8627450980392156,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0.07352902841582432,1,0.7582251973121827,0.6626506024096385,0.11764705882352944,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0.4873421148142876,1,0.8794881207076061,0.3775100401606425,0.9215686274509803,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0.43724596501711455,0,0.21707470698912035,0.2550200803212851,0.27450980392156865,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.5808029260017527,0,0.632443770061349,0.026104417670682726,0.09803921568627455,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0.9989332285277152,1,0.7162186178623879,0.5180722891566264,0.23529411764705888,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.9514859605254452,0,0.9394346908737875,0.47188755020080314,0.7647058823529412,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
0.9069683036528903,1,0.35626366230143985,0.15662650602409636,0.607843137254902,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0.38454504803479445,1,0.6082972722583933,0.05421686746987951,0.5294117647058824,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0.832621149747043,1,0.7386968368247696,0.5080321285140561,0.03921568627450983,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.7319235373500355,0,0.9974253095490228,0.49397590361445776,0.17647058823529416,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.8562385076428563,0,0.37828144318207224,0.13855421686746988,0.11764705882352944,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0.6930284880118549,1,0.009226867614037576,0.9959839357429717,0.13725490196078433,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.5615468988431948,0,0.21342063719492058,0.2730923694779116,0.05882352941176472,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
0.07096236021183035,0,0.8284647636911799,0.9919678714859437,0.13725490196078433,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0.27431266430185625,1,0.8572531692291011,0.5341365461847389,0.17647058823529416,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.05710836753886598,1,0.11001627818552197,0.058232931726907626,0.7647058823529412,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.8633028608324428,1,0.08541187106884046,0.8855421686746987,0.9019607843137255,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0.431232341623538,0,0.025287275633792718,0.8855421686746987,0.9607843137254902,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
0.3353071279183319,1,0.931188985252933,0.9759036144578312,0.17647058823529416,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.20196269909224168,1,0.8334046614500543,0.4136546184738955,0.27450980392156865,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0.680536032612728,1,0.24008032581051822,0.3052208835341365,0.2549019607843137,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0.6669888369985223,0,0.12992547113729927,0.17670682730923692,0.8039215686274509,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0.9954922889667357,1,0.2490685788738425,0.4999999999999999,0.823529411764706,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0.726884445790163,1,0.7527320051097298,0.6345381526104417,0.823529411764706,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
